basisOfRecord,scientificName,family,genus,decimalLatitude,decimalLongitude,stateProvince,country,catalogNumber,institutionCode,locality,county,bio1_2041-2060,bio12_2041-2060
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.693652,78.06197,Tamil Nadu,India,202470796,iNaturalist,,,26.3,745.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.073437,76.151082,Karnataka,India,202521299,iNaturalist,,,23.7,1512.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.073437,76.151082,Karnataka,India,202522083,iNaturalist,,,23.7,1512.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,28.604028,77.247378,NCT of Delhi,India,202522754,iNaturalist,,,25.6,841.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.04099,75.209982,Kerala,India,202536978,iNaturalist,,,28.3,3477.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.963223,77.587428,Karnataka,India,202614249,iNaturalist,,,25.1,833.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,27.172283,78.047922,Uttar Pradesh,India,202634640,iNaturalist,,,25.9,945.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,15.87361,74.496587,Karnataka,India,202643821,iNaturalist,,,24.7,2051.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.406498,78.477244,Telangana,India,202773411,iNaturalist,,,27.9,766.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.406498,78.477244,Telangana,India,202773475,iNaturalist,,,27.9,766.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.693753,78.06191,Tamil Nadu,India,203214838,iNaturalist,,,26.3,745.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.088933,77.059525,Kerala,India,203499299,iNaturalist,,,19.2,2171.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.644046,78.126715,Tamil Nadu,India,203526458,iNaturalist,,,27.1,749.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.647296,78.123574,Tamil Nadu,India,203526473,iNaturalist,,,26.2,754.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.651346,78.120803,Tamil Nadu,India,203528019,iNaturalist,,,26.2,754.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.650975,78.121243,Tamil Nadu,India,203528029,iNaturalist,,,26.2,754.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.64977,77.901717,Tamil Nadu,India,203533933,iNaturalist,,,25.4,806.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.656256,77.906272,Tamil Nadu,India,203533955,iNaturalist,,,25.4,806.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.656519,77.906365,Tamil Nadu,India,203533957,iNaturalist,,,25.4,806.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.425638,75.052222,Kerala,India,203572629,iNaturalist,,,28.3,3620.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.425638,75.052222,Kerala,India,203572636,iNaturalist,,,28.3,3620.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.677542,77.912469,Tamil Nadu,India,203581302,iNaturalist,,,25.5,795.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,25.977587,76.553287,Rajasthan,India,203636194,iNaturalist,,,25.7,1053.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.562277,76.534522,Tamil Nadu,India,203858028,iNaturalist,,,22.8,1943.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,18.53636,73.813407,Maharashtra,India,203987887,iNaturalist,,,25.6,963.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,25.985397,76.421395,Rajasthan,India,204147987,iNaturalist,,,25.5,1090.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.416489,78.421252,Telangana,India,204351405,iNaturalist,,,27.7,773.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.420888,78.421273,Telangana,India,204487463,iNaturalist,,,27.5,787.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,15.244276,73.938904,Goa,India,204668957,iNaturalist,,,28.3,2597.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.138867,79.883527,Madhya Pradesh,India,204683809,iNaturalist,,,25.8,1412.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,28.708422,77.209438,NCT of Delhi,India,204723021,iNaturalist,,,25.5,830.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.288108,76.675354,Karnataka,India,205037962,iNaturalist,,,25.4,703.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.080072,77.578515,Karnataka,India,205102480,iNaturalist,,,24.9,822.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.650643,80.933515,Madhya Pradesh,India,205344997,iNaturalist,,,25.5,1262.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,26.705427,72.85655,Rajasthan,India,205380441,iNaturalist,,,27.2,488.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,24.637327,80.119137,Madhya Pradesh,India,205418101,iNaturalist,,,25.4,1349.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,24.76627,80.064649,Madhya Pradesh,India,205418241,iNaturalist,,,26.6,1274.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,21.500649,83.771152,Odisha,India,205488413,iNaturalist,,,27.0,1638.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,28.975968,77.736134,Uttar Pradesh,India,205545814,iNaturalist,,,25.5,1032.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,27.178821,78.040731,Uttar Pradesh,India,205557430,iNaturalist,,,26.1,947.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.048773,77.671443,Karnataka,India,205790852,iNaturalist,,,25.0,795.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.364237,76.97804,Tamil Nadu,India,205826527,iNaturalist,,,21.5,1999.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,27.187157,77.499934,Rajasthan,India,205853217,iNaturalist,,,25.7,817.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,25.95189,76.403052,Rajasthan,India,205929431,iNaturalist,,,25.9,1050.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.530981,76.370181,Kerala,India,206097314,iNaturalist,,,28.1,3004.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,28.442743,77.244426,NCT of Delhi,India,206897854,iNaturalist,,,25.2,844.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.247738,78.482942,Telangana,India,206945810,iNaturalist,,,27.1,702.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.532017,76.345094,Kerala,India,207126839,iNaturalist,,,28.1,3004.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,21.768473,79.295479,Madhya Pradesh,India,207184389,iNaturalist,,,25.5,1218.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,27.389104,76.435232,Rajasthan,India,213737875,iNaturalist,,,24.3,940.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,26.247639,73.393517,Rajasthan,India,214280329,iNaturalist,,,27.6,594.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,24.283767,73.885356,Rajasthan,India,214442430,iNaturalist,,,26.6,841.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,28.546517,77.147313,NCT of Delhi,India,217147752,iNaturalist,,,25.5,820.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,15.272396,76.484137,Karnataka,India,217613135,iNaturalist,,,27.4,625.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.209306,73.026026,Gujarat,India,218318248,iNaturalist,,,27.7,1093.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.700275,76.739424,Kerala,India,220250039,iNaturalist,,,28.4,1921.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.527631,76.214435,Kerala,India,221032881,iNaturalist,,,28.8,3018.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,19.916191,78.44109,,India,18526606,,,,27.8,1220.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,25.213816,75.864753,,India,18529767,,,,26.6,939.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,25.189864,75.820529,Rajasthan,India,204861925,iNaturalist,,,26.9,958.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,26.08942,76.509522,Rajasthan,India,205496282,iNaturalist,,,25.8,1024.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,15.488662,74.978554,Karnataka,India,205514277,iNaturalist,,,25.3,1065.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.116033,76.689814,Kerala,India,205846595,iNaturalist,,,28.4,2990.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.017457,77.566845,Karnataka,India,206027478,iNaturalist,,,25.0,830.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.28405,76.66885,Karnataka,India,206036258,iNaturalist,,,25.4,703.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,25.365247,76.006731,Rajasthan,India,206185290,iNaturalist,,,26.5,898.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.020619,72.468715,Gujarat,India,206197524,iNaturalist,,,28.0,1052.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.013839,72.539245,Gujarat,India,206220463,iNaturalist,,,28.1,1067.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,25.266623,75.910049,Rajasthan,India,206270124,iNaturalist,,,26.5,925.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.247418,78.482907,Telangana,India,206945408,iNaturalist,,,27.1,702.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,15.495517,73.989525,Goa,India,207108277,iNaturalist,,,27.9,2936.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,28.637008,77.159053,NCT of Delhi,India,207204262,iNaturalist,,,25.7,809.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,27.211627,77.49117,Rajasthan,India,207205530,iNaturalist,,,25.8,806.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,21.275556,72.797438,Gujarat,India,207345567,iNaturalist,,,27.8,1360.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,19.503072,84.962024,Odisha,India,207353649,iNaturalist,,,27.4,1353.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.247683,78.482763,Telangana,India,207419708,iNaturalist,,,27.1,702.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,28.525375,77.186378,NCT of Delhi,India,207571115,iNaturalist,,,25.4,834.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,19.406628,72.839448,Maharashtra,India,208057458,iNaturalist,,,28.1,2373.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,29.435986,79.134214,Uttarakhand,India,208245754,iNaturalist,,,24.3,1891.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,29.465453,79.157144,Uttarakhand,India,208248039,iNaturalist,,,23.9,1918.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.847263,77.511599,Karnataka,India,208269840,iNaturalist,,,25.2,826.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,29.446442,79.235775,Uttarakhand,India,208321368,iNaturalist,,,23.2,2063.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,29.412636,79.220703,Uttarakhand,India,208322126,iNaturalist,,,23.4,2082.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.822517,77.729471,Karnataka,India,208445311,iNaturalist,,,24.9,812.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,15.477436,74.957578,Karnataka,India,208461191,iNaturalist,,,25.1,1138.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.111999,76.763997,Tamil Nadu,India,208464596,iNaturalist,,,24.8,1385.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.111999,76.763997,Tamil Nadu,India,208464604,iNaturalist,,,24.8,1385.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.330328,78.441553,Telangana,India,208819807,iNaturalist,,,27.4,739.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.620397,73.457856,Gujarat,India,208871841,iNaturalist,,,27.6,1303.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.49334,78.312476,Telangana,India,209368526,iNaturalist,,,27.3,835.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.2453,78.479575,Telangana,India,209375650,iNaturalist,,,27.1,702.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.457174,78.352766,Telangana,India,209375880,iNaturalist,,,27.2,804.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,9.967144,78.200436,Tamil Nadu,India,209384160,iNaturalist,,,29.7,894.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,9.971134,78.201525,Tamil Nadu,India,209386981,iNaturalist,,,29.7,894.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,28.485333,77.112858,NCT of Delhi,India,209389619,iNaturalist,,,25.5,802.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.465228,78.460091,Telangana,India,209392307,iNaturalist,,,27.5,795.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,15.413103,75.004614,Karnataka,India,209400299,iNaturalist,,,25.4,1016.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,15.413103,75.004614,Karnataka,India,209402602,iNaturalist,,,25.4,1016.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.454941,78.354786,Telangana,India,209409273,iNaturalist,,,27.2,804.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,15.413103,75.004614,Karnataka,India,209414236,iNaturalist,,,25.4,1016.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,15.413103,75.004614,Karnataka,India,209414454,iNaturalist,,,25.4,1016.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,28.537423,77.179185,NCT of Delhi,India,209424224,iNaturalist,,,25.4,834.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.057956,76.849245,Tamil Nadu,India,209431184,iNaturalist,,,25.2,1192.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.455525,78.360363,Telangana,India,209438149,iNaturalist,,,27.2,804.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.02062,72.468715,Gujarat,India,209444788,iNaturalist,,,28.0,1052.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.02062,72.468715,Gujarat,India,209449924,iNaturalist,,,28.0,1052.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,26.62664,75.031352,Rajasthan,India,209482880,iNaturalist,,,26.2,574.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,28.689707,77.218076,NCT of Delhi,India,209525763,iNaturalist,,,25.6,839.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.060453,76.850225,Tamil Nadu,India,209531450,iNaturalist,,,25.2,1192.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,28.534378,77.181214,NCT of Delhi,India,209539376,iNaturalist,,,25.4,834.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,26.646733,89.279322,West Bengal,India,209590662,iNaturalist,,,25.8,3480.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.42166,78.425746,Telangana,India,209899509,iNaturalist,,,27.5,787.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.421828,78.425617,Telangana,India,209904109,iNaturalist,,,27.5,787.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.421828,78.425617,Telangana,India,209904683,iNaturalist,,,27.5,787.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.420928,78.425297,Telangana,India,209905021,iNaturalist,,,27.5,787.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.420614,78.426086,Telangana,India,209907965,iNaturalist,,,27.5,787.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.421828,78.425617,Telangana,India,209908563,iNaturalist,,,27.5,787.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.418972,78.42812,Telangana,India,209908610,iNaturalist,,,27.5,787.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.420542,78.426166,Telangana,India,209909603,iNaturalist,,,27.5,787.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.421828,78.425617,Telangana,India,209909867,iNaturalist,,,27.5,787.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.421828,78.425617,Telangana,India,209910065,iNaturalist,,,27.5,787.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.421828,78.425617,Telangana,India,209910379,iNaturalist,,,27.5,787.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.421828,78.425617,Telangana,India,209913232,iNaturalist,,,27.5,787.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.421828,78.425617,Telangana,India,209914963,iNaturalist,,,27.5,787.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.02148,77.570865,Karnataka,India,209924343,iNaturalist,,,25.0,830.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.421828,78.425617,Telangana,India,209942448,iNaturalist,,,27.5,787.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,28.48555,77.114776,NCT of Delhi,India,209949255,iNaturalist,,,25.5,802.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.247153,78.48217,Telangana,India,209951323,iNaturalist,,,27.1,702.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.421828,78.425617,Telangana,India,209952366,iNaturalist,,,27.5,787.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.421828,78.425617,Telangana,India,209954246,iNaturalist,,,27.5,787.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.421828,78.425617,Telangana,India,209954746,iNaturalist,,,27.5,787.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.421828,78.425617,Telangana,India,209956246,iNaturalist,,,27.5,787.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.421828,78.425617,Telangana,India,209959159,iNaturalist,,,27.5,787.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.421828,78.425617,Telangana,India,209962779,iNaturalist,,,27.5,787.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.421828,78.425617,Telangana,India,209964634,iNaturalist,,,27.5,787.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.421828,78.425617,Telangana,India,209968918,iNaturalist,,,27.5,787.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.421828,78.425617,Telangana,India,209979908,iNaturalist,,,27.5,787.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.462145,78.318314,Telangana,India,210000319,iNaturalist,,,27.3,835.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.966896,72.470934,Gujarat,India,210008124,iNaturalist,,,27.9,1054.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.51624,78.330704,Telangana,India,210021083,iNaturalist,,,27.3,850.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.51624,78.330704,Telangana,India,210049012,iNaturalist,,,27.3,850.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.246507,78.480495,Telangana,India,210089320,iNaturalist,,,27.1,702.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.246507,78.480495,Telangana,India,210091926,iNaturalist,,,27.1,702.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.419863,78.42633,Telangana,India,210183643,iNaturalist,,,27.5,787.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.42275,78.425597,Telangana,India,210184741,iNaturalist,,,27.5,787.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.449339,78.332877,Telangana,India,210211501,iNaturalist,,,27.1,819.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.418227,77.856556,Tamil Nadu,India,210223357,iNaturalist,,,24.9,816.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.17866,80.069985,Madhya Pradesh,India,210224356,iNaturalist,,,25.5,1464.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.17866,80.069985,Madhya Pradesh,India,210224740,iNaturalist,,,25.5,1464.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.17866,80.069985,Madhya Pradesh,India,210225106,iNaturalist,,,25.5,1464.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.005848,76.924693,Tamil Nadu,India,210293734,iNaturalist,,,27.3,931.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.246507,78.480495,Telangana,India,210635994,iNaturalist,,,27.1,702.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.831511,77.572766,Karnataka,India,210661232,iNaturalist,,,24.8,818.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,28.487687,77.117895,NCT of Delhi,India,210666427,iNaturalist,,,25.5,802.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,28.593588,77.222732,NCT of Delhi,India,210678311,iNaturalist,,,25.6,841.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,21.664057,83.833143,Odisha,India,210683387,iNaturalist,,,27.2,1636.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.543633,78.453331,Telangana,India,210698181,iNaturalist,,,27.1,833.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,21.128162,72.73397,Gujarat,India,210766317,iNaturalist,,,28.0,1362.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.016904,76.94588,Tamil Nadu,India,210773676,iNaturalist,,,27.3,931.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,28.683556,77.219139,NCT of Delhi,India,210804391,iNaturalist,,,25.6,839.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.014798,76.951523,Tamil Nadu,India,210806030,iNaturalist,,,27.3,931.0
