basisOfRecord,scientificName,family,genus,decimalLatitude,decimalLongitude,stateProvince,country,catalogNumber,institutionCode,locality,county,bio1,bio12
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,26.023817,76.456743,Rajasthan,India,202317404,iNaturalist,,,25.186333,870.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.693652,78.06197,Tamil Nadu,India,202470796,iNaturalist,,,25.263834,724.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.073437,76.151082,Karnataka,India,202521299,iNaturalist,,,22.567,1589.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.073437,76.151082,Karnataka,India,202522083,iNaturalist,,,22.567,1589.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,28.604028,77.247378,NCT of Delhi,India,202522754,iNaturalist,,,25.118334,729.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.04099,75.209982,Kerala,India,202536978,iNaturalist,,,27.117449,3621.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.963223,77.587428,Karnataka,India,202614249,iNaturalist,,,24.022,817.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,27.172283,78.047922,Uttar Pradesh,India,202634640,iNaturalist,,,25.64,803.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,15.87361,74.496587,Karnataka,India,202643821,iNaturalist,,,23.479,2248.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.406498,78.477244,Telangana,India,202773411,iNaturalist,,,26.975332,769.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.406498,78.477244,Telangana,India,202773475,iNaturalist,,,26.975332,769.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.693753,78.06191,Tamil Nadu,India,203214838,iNaturalist,,,25.263834,724.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.088933,77.059525,Kerala,India,203499299,iNaturalist,,,17.964167,2340.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.644046,78.126715,Tamil Nadu,India,203526458,iNaturalist,,,26.0725,729.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.647296,78.123574,Tamil Nadu,India,203526473,iNaturalist,,,25.241333,731.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.651346,78.120803,Tamil Nadu,India,203528019,iNaturalist,,,25.241333,731.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.650975,78.121243,Tamil Nadu,India,203528029,iNaturalist,,,25.241333,731.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.64977,77.901717,Tamil Nadu,India,203533933,iNaturalist,,,24.366499,778.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.656256,77.906272,Tamil Nadu,India,203533955,iNaturalist,,,24.366499,778.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.656519,77.906365,Tamil Nadu,India,203533957,iNaturalist,,,24.366499,778.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.425638,75.052222,Kerala,India,203572629,iNaturalist,,,27.073668,3859.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.425638,75.052222,Kerala,India,203572636,iNaturalist,,,27.073668,3859.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.677542,77.912469,Tamil Nadu,India,203581302,iNaturalist,,,24.4405,768.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,25.977587,76.553287,Rajasthan,India,203636194,iNaturalist,,,25.594,827.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.562277,76.534522,Tamil Nadu,India,203858028,iNaturalist,,,21.667833,2034.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,18.53636,73.813407,Maharashtra,India,203987887,iNaturalist,,,24.601334,931.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,25.985397,76.421395,Rajasthan,India,204147987,iNaturalist,,,25.335667,856.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.416489,78.421252,Telangana,India,204351405,iNaturalist,,,26.7355,776.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.420888,78.421273,Telangana,India,204487463,iNaturalist,,,26.6185,789.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,15.244276,73.938904,Goa,India,204668957,iNaturalist,,,27.145176,2891.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.138867,79.883527,Madhya Pradesh,India,204683809,iNaturalist,,,25.297667,1234.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,28.708422,77.209438,NCT of Delhi,India,204723021,iNaturalist,,,24.965334,723.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.288108,76.675354,Karnataka,India,205037962,iNaturalist,,,24.2335,689.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.080072,77.578515,Karnataka,India,205102480,iNaturalist,,,23.8115,808.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.650643,80.933515,Madhya Pradesh,India,205344997,iNaturalist,,,24.795166,1126.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,26.705427,72.85655,Rajasthan,India,205380441,iNaturalist,,,26.170166,359.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,24.637327,80.119137,Madhya Pradesh,India,205418101,iNaturalist,,,24.675499,1188.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,24.76627,80.064649,Madhya Pradesh,India,205418241,iNaturalist,,,25.883333,1117.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,21.500649,83.771152,Odisha,India,205488413,iNaturalist,,,26.600834,1524.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,28.975968,77.736134,Uttar Pradesh,India,205545814,iNaturalist,,,24.918499,922.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,27.178821,78.040731,Uttar Pradesh,India,205557430,iNaturalist,,,25.805166,802.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.048773,77.671443,Karnataka,India,205790852,iNaturalist,,,23.890333,779.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.364237,76.97804,Tamil Nadu,India,205826527,iNaturalist,,,20.2875,2083.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,27.187157,77.499934,Rajasthan,India,205853217,iNaturalist,,,25.4755,670.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,25.95189,76.403052,Rajasthan,India,205929431,iNaturalist,,,25.7465,823.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.530981,76.370181,Kerala,India,206097314,iNaturalist,,,26.927334,3059.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,28.442743,77.244426,NCT of Delhi,India,206897854,iNaturalist,,,24.782501,724.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.247738,78.482942,Telangana,India,206945810,iNaturalist,,,26.196667,708.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.532017,76.345094,Kerala,India,207126839,iNaturalist,,,26.927334,3059.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,21.768473,79.295479,Madhya Pradesh,India,207184389,iNaturalist,,,25.0545,1090.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,27.389104,76.435232,Rajasthan,India,213737875,iNaturalist,,,23.943834,778.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,26.247639,73.393517,Rajasthan,India,214280329,iNaturalist,,,26.717333,404.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,24.283767,73.885356,Rajasthan,India,214442430,iNaturalist,,,26.157667,577.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,28.546517,77.147313,NCT of Delhi,India,217147752,iNaturalist,,,24.986166,705.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,15.272396,76.484137,Karnataka,India,217613135,iNaturalist,,,26.162167,647.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.209306,73.026026,Gujarat,India,218318248,iNaturalist,,,26.989834,806.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.700275,76.739424,Kerala,India,220250039,iNaturalist,,,27.283834,1927.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.527631,76.214435,Kerala,India,221032881,iNaturalist,,,27.6745,3072.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,19.916191,78.44109,,India,18526606,,,,27.256,1136.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,25.213816,75.864753,,India,18529767,,,,26.507334,726.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,25.189864,75.820529,Rajasthan,India,204861925,iNaturalist,,,26.719334,740.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,26.08942,76.509522,Rajasthan,India,205496282,iNaturalist,,,25.623667,800.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,15.488662,74.978554,Karnataka,India,205514277,iNaturalist,,,24.024166,1125.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.116033,76.689814,Kerala,India,205846595,iNaturalist,,,27.243166,3112.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.017457,77.566845,Karnataka,India,206027478,iNaturalist,,,23.931833,816.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.28405,76.66885,Karnataka,India,206036258,iNaturalist,,,24.2335,689.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,25.365247,76.006731,Rajasthan,India,206185290,iNaturalist,,,26.429667,698.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.020619,72.468715,Gujarat,India,206197524,iNaturalist,,,27.2975,759.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.013839,72.539245,Gujarat,India,206220463,iNaturalist,,,27.4195,768.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,25.266623,75.910049,Rajasthan,India,206270124,iNaturalist,,,26.400333,717.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.247418,78.482907,Telangana,India,206945408,iNaturalist,,,26.196667,708.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,15.495517,73.989525,Goa,India,207108277,iNaturalist,,,26.690166,3334.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,28.637008,77.159053,NCT of Delhi,India,207204262,iNaturalist,,,25.2065,699.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,27.211627,77.49117,Rajasthan,India,207205530,iNaturalist,,,25.564667,662.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,21.275556,72.797438,Gujarat,India,207345567,iNaturalist,,,27.0355,1104.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,19.503072,84.962024,Odisha,India,207353649,iNaturalist,,,26.9005,1323.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.247683,78.482763,Telangana,India,207419708,iNaturalist,,,26.196667,708.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,28.525375,77.186378,NCT of Delhi,India,207571115,iNaturalist,,,24.947666,717.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,19.406628,72.839448,Maharashtra,India,208057458,iNaturalist,,,27.192833,2142.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,29.435986,79.134214,Uttarakhand,India,208245754,iNaturalist,,,23.432833,1766.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,29.465453,79.157144,Uttarakhand,India,208248039,iNaturalist,,,23.016333,1791.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.847263,77.511599,Karnataka,India,208269840,iNaturalist,,,24.173334,807.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,29.446442,79.235775,Uttarakhand,India,208321368,iNaturalist,,,22.360332,1921.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,29.412636,79.220703,Uttarakhand,India,208322126,iNaturalist,,,22.567,1941.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.822517,77.729471,Karnataka,India,208445311,iNaturalist,,,23.873833,787.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,15.477436,74.957578,Karnataka,India,208461191,iNaturalist,,,23.830334,1210.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.111999,76.763997,Tamil Nadu,India,208464596,iNaturalist,,,23.700832,1393.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.111999,76.763997,Tamil Nadu,India,208464604,iNaturalist,,,23.700832,1393.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.330328,78.441553,Telangana,India,208819807,iNaturalist,,,26.523333,744.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.620397,73.457856,Gujarat,India,208871841,iNaturalist,,,27.017,940.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.49334,78.312476,Telangana,India,209368526,iNaturalist,,,26.324833,837.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.2453,78.479575,Telangana,India,209375650,iNaturalist,,,26.196667,708.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.457174,78.352766,Telangana,India,209375880,iNaturalist,,,26.270166,808.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,9.967144,78.200436,Tamil Nadu,India,209384160,iNaturalist,,,28.628332,922.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,9.971134,78.201525,Tamil Nadu,India,209386981,iNaturalist,,,28.628332,922.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,28.485333,77.112858,NCT of Delhi,India,209389619,iNaturalist,,,24.975166,683.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.465228,78.460091,Telangana,India,209392307,iNaturalist,,,26.604334,794.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,15.413103,75.004614,Karnataka,India,209400299,iNaturalist,,,24.1155,1072.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,15.413103,75.004614,Karnataka,India,209402602,iNaturalist,,,24.1155,1072.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.454941,78.354786,Telangana,India,209409273,iNaturalist,,,26.270166,808.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,15.413103,75.004614,Karnataka,India,209414236,iNaturalist,,,24.1155,1072.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,15.413103,75.004614,Karnataka,India,209414454,iNaturalist,,,24.1155,1072.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,28.537423,77.179185,NCT of Delhi,India,209424224,iNaturalist,,,24.947666,717.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.057956,76.849245,Tamil Nadu,India,209431184,iNaturalist,,,24.035667,1188.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.455525,78.360363,Telangana,India,209438149,iNaturalist,,,26.270166,808.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.02062,72.468715,Gujarat,India,209444788,iNaturalist,,,27.2975,759.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.02062,72.468715,Gujarat,India,209449924,iNaturalist,,,27.2975,759.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,26.62664,75.031352,Rajasthan,India,209482880,iNaturalist,,,25.623833,453.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,28.689707,77.218076,NCT of Delhi,India,209525763,iNaturalist,,,25.0795,729.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.060453,76.850225,Tamil Nadu,India,209531450,iNaturalist,,,24.035667,1188.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,28.534378,77.181214,NCT of Delhi,India,209539376,iNaturalist,,,24.947666,717.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,26.646733,89.279322,West Bengal,India,209590662,iNaturalist,,,24.918,3360.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.42166,78.425746,Telangana,India,209899509,iNaturalist,,,26.6185,789.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.421828,78.425617,Telangana,India,209904109,iNaturalist,,,26.6185,789.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.421828,78.425617,Telangana,India,209904683,iNaturalist,,,26.6185,789.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.420928,78.425297,Telangana,India,209905021,iNaturalist,,,26.6185,789.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.420614,78.426086,Telangana,India,209907965,iNaturalist,,,26.6185,789.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.421828,78.425617,Telangana,India,209908563,iNaturalist,,,26.6185,789.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.418972,78.42812,Telangana,India,209908610,iNaturalist,,,26.6185,789.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.420542,78.426166,Telangana,India,209909603,iNaturalist,,,26.6185,789.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.421828,78.425617,Telangana,India,209909867,iNaturalist,,,26.6185,789.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.421828,78.425617,Telangana,India,209910065,iNaturalist,,,26.6185,789.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.421828,78.425617,Telangana,India,209910379,iNaturalist,,,26.6185,789.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.421828,78.425617,Telangana,India,209913232,iNaturalist,,,26.6185,789.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.421828,78.425617,Telangana,India,209914963,iNaturalist,,,26.6185,789.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.02148,77.570865,Karnataka,India,209924343,iNaturalist,,,23.931833,816.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.421828,78.425617,Telangana,India,209942448,iNaturalist,,,26.6185,789.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,28.48555,77.114776,NCT of Delhi,India,209949255,iNaturalist,,,24.975166,683.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.247153,78.48217,Telangana,India,209951323,iNaturalist,,,26.196667,708.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.421828,78.425617,Telangana,India,209952366,iNaturalist,,,26.6185,789.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.421828,78.425617,Telangana,India,209954246,iNaturalist,,,26.6185,789.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.421828,78.425617,Telangana,India,209954746,iNaturalist,,,26.6185,789.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.421828,78.425617,Telangana,India,209956246,iNaturalist,,,26.6185,789.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.421828,78.425617,Telangana,India,209959159,iNaturalist,,,26.6185,789.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.421828,78.425617,Telangana,India,209962779,iNaturalist,,,26.6185,789.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.421828,78.425617,Telangana,India,209964634,iNaturalist,,,26.6185,789.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.421828,78.425617,Telangana,India,209968918,iNaturalist,,,26.6185,789.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.421828,78.425617,Telangana,India,209979908,iNaturalist,,,26.6185,789.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.462145,78.318314,Telangana,India,210000319,iNaturalist,,,26.324833,837.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.966896,72.470934,Gujarat,India,210008124,iNaturalist,,,27.204166,761.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.51624,78.330704,Telangana,India,210021083,iNaturalist,,,26.401833,851.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.51624,78.330704,Telangana,India,210049012,iNaturalist,,,26.401833,851.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.246507,78.480495,Telangana,India,210089320,iNaturalist,,,26.196667,708.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.246507,78.480495,Telangana,India,210091926,iNaturalist,,,26.196667,708.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.419863,78.42633,Telangana,India,210183643,iNaturalist,,,26.6185,789.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.42275,78.425597,Telangana,India,210184741,iNaturalist,,,26.6185,789.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.449339,78.332877,Telangana,India,210211501,iNaturalist,,,26.199333,822.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.418227,77.856556,Tamil Nadu,India,210223357,iNaturalist,,,23.908667,785.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.17866,80.069985,Madhya Pradesh,India,210224356,iNaturalist,,,24.931168,1288.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.17866,80.069985,Madhya Pradesh,India,210224740,iNaturalist,,,24.931168,1288.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.17866,80.069985,Madhya Pradesh,India,210225106,iNaturalist,,,24.931168,1288.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.005848,76.924693,Tamil Nadu,India,210293734,iNaturalist,,,26.214167,924.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.246507,78.480495,Telangana,India,210635994,iNaturalist,,,26.196667,708.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.831511,77.572766,Karnataka,India,210661232,iNaturalist,,,23.781334,798.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,28.487687,77.117895,NCT of Delhi,India,210666427,iNaturalist,,,24.975166,683.0
